window_id,music_prob,singing_prob,snr_db,dnsmos_ovrl,flag_sing
3kTKtsSunlg_017,0.040142763406038284,0.012904038652777672,51.538936614990234,2.891686867164968,0
4n7T0KeQohU_002,0.892112135887146,0.007634041365236044,7.065493106842041,1.5225021662206635,0
4wZ7DlNlsc0_005,0.8532325625419617,0.01680411957204342,11.679361343383789,1.5836920973626296,0
5AOk21eO0qQ_006,0.8930293917655945,0.022412806749343872,11.924814224243164,2.0755751791349932,0
5LoulL1GewE_000,0.8778011202812195,0.014158463105559349,10.185224533081055,2.5710018033884823,0
5j651zUx6q4_008,0.871210515499115,0.0006683508981950581,0.9071068167686462,1.143956712318489,1
6E6uYzwHRcg_011,0.88567715883255,0.008482479490339756,18.2488956451416,2.617204540137547,0
7uMXWgvf_IU_002,0.1293782740831375,0.1258309781551361,42.41319274902344,2.272169388128813,1
7uMXWgvf_IU_004,0.10159433633089066,0.11597856134176254,24.76789665222168,1.7800814808438175,1
7uMXWgvf_IU_006,0.10149537026882172,0.0969354435801506,31.731908798217773,2.4562137218844575,1
AYmhFCZIO0w_002,0.8478419184684753,0.035388171672821045,10.21422290802002,1.617305603491877,0
CfZWjk-lBJs_000,0.8739615678787231,0.02452109195291996,6.032495498657227,1.4774679553537127,0
DxIZchf4AhY_010,0.7697585821151733,0.011888895183801651,6.37925386428833,2.192650857691815,0
KwklVl7E6Ec_001,0.851550281047821,0.1404750645160675,-2.960413694381714,1.093134813140665,1
NgsJc52HpwM_006,0.8593529462814331,0.000977225136011839,16.47011375427246,2.8788861041299216,0
QMcQX7Yz53w_003,0.8726922869682312,0.005218259058892727,11.190644264221191,2.1137177458477963,0
RnH3K-ddpjs_006,0.3795410990715027,0.6615265607833862,-6.652294635772705,1.0863042225132624,0
Rx2pH_xbJwE_008,0.8977268934249878,0.011046038009226322,17.664953231811523,2.4022693555499655,0
SRpa-WO48cQ_011,0.9374107122421265,0.008094296790659428,9.602906227111816,1.230212817447916,0
SkOPCvsnxsg_008,0.755088746547699,0.0046683186665177345,22.864688873291016,2.9776500032589173,0
SkOPCvsnxsg_013,0.0625702366232872,0.0008233261178247631,23.670682907104492,3.1871403671408802,0
TA0W22-E_0M_001,0.07591906189918518,0.0021685161627829075,3.6609725952148438,1.1254012669595375,1
V5rV2K_PbJI_014,0.8956263065338135,0.00297861872240901,14.743417739868164,2.507351743827209,0
W3t3MS0YG8Q_001,0.9053799510002136,0.0008033239282667637,4.320957660675049,1.263190829739341,0
W6q_eMvdJ1Y_004,0.015116523019969463,0.0007223357679322362,54.51034927368164,3.2382615302740865,1
X0KbsvCMKPY_003,0.8663853406906128,0.009352849796414375,6.063568592071533,1.2583345202702176,0
XoSr_UFugbc_018,0.8871876001358032,0.0023118716198951006,3.7370193004608154,1.1092705014597606,0
YNw8-7yDYqQ_024,0.8758359551429749,0.009425682947039604,5.881657123565674,1.1877778478485677,0
am5t5f9S3Z8_006,0.18695466220378876,0.0938640683889389,23.40634536743164,2.22004866960118,1
cXiZxKCrbyQ_000,0.7951992750167847,0.0032969366293400526,20.487150192260742,2.2354448857871203,0
d9DN-AWVK9U_011,0.8225315809249878,0.013546012341976166,21.02782440185547,2.2232582760303004,0
fs9REzDRlp0_003,0.026419557631015778,0.0005954893422313035,63.77079772949219,3.035375380868335,0
gZUV6ni1EPA_003,0.8559889793395996,0.0007175424252636731,14.727144241333008,2.763769511924367,0
hjBzl1XMgfo_004,0.8714573979377747,0.0018229072447866201,13.761643409729004,2.2128919712505217,0
iG1olu8M82U_002,0.3737682104110718,0.26479190587997437,41.0008659362793,2.0236026519626997,1
iz2lF-IiOZw_007,0.89142245054245,0.08546692878007889,8.787276268005371,2.636764161835028,0
jsbMIaUjAOo_003,0.8585190773010254,0.008115222677588463,5.766671657562256,2.0347372552221556,0
kUqvem6B2VY_007,0.8976048231124878,0.0002666636719368398,12.13362979888916,2.6417390671349614,0
kpDQ-6ifdHQ_005,0.9209962487220764,0.0010981617961078882,6.742356777191162,1.2001767752470804,0
mlNSL9Bt5dw_001,0.025923747569322586,0.0010433506686240435,36.597957611083984,2.6693242957446555,1
nvTbhTrDJI0_002,0.8608067035675049,0.005009533371776342,7.265829563140869,1.008883856259655,0
ofwQOtQzB_M_007,0.03547677770256996,0.0005830447771586478,63.437076568603516,3.12196576447109,0
pVn529r5yWc_001,0.8853026032447815,0.003940606955438852,23.249492645263672,2.078125688861697,1
q8Uuu6cSgDg_000,0.8774006366729736,0.0012876580003648996,12.34302043914795,2.235851725559768,0
rqqxzCLau5g_009,0.8537795543670654,0.005630329251289368,14.097850799560547,2.2893266270139065,0
tMvCw-t6-Uc_001,0.8738371133804321,0.030193405225872993,16.207239151000977,1.621581793118338,1
tMvCw-t6-Uc_004,0.8770615458488464,0.24077697098255157,14.636353492736816,1.119432411774718,1
uMm5I9C7MDQ_005,0.03805549070239067,0.0022727856412529945,11.372753143310547,1.7961238502948835,1
upCziR9Dj5Y_000,0.016624892130494118,0.0006223556702025235,54.567230224609375,3.322156373827333,0
yQX1MseKbh0_011,0.6618437170982361,0.0013514013262465596,7.526969909667969,2.214347799127129,0
