window_id,music_prob,singing_prob,snr_db,dnsmos_ovrl
-3BTKFtZldo_000,0.8609852194786072,0.011146468110382557,6.191693305969238,1.6360134001638071
5j651zUx6q4_008,0.871210515499115,0.0006683508981950581,0.9071068167686462,1.143956712318489
